,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,Weekend
7019,7019,Hawthorn East,12/36 Anderson Rd,2,u,500000.0,VB,other,2016-11-27,7.5,3123,2,1,1,3084.0,126.0,1970,Boroondara,-37.8414,145.0505,Southern Metropolitan,6482,"-37.8414, 145.0505",Rd,1
7020,7020,Hawthorn East,2/11 Harts Pde,2,u,622000.0,S,Williams,2016-11-27,7.5,3123,2,1,1,0.0,126.0,1970,Boroondara,-37.8318,145.0448,Southern Metropolitan,6482,"-37.8318, 145.0448",Pde,1
7021,7021,Hawthorn East,20 Stewart St,3,h,1650000.0,S,Marshall,2016-11-27,7.5,3123,3,1,1,354.0,115.0,1900,Boroondara,-37.8225,145.0551,Southern Metropolitan,6482,"-37.8225, 145.0551",St,1
7022,7022,Hawthorn East,5/80 Campbell Rd,1,u,371000.0,PI,other,2016-05-28,7.5,3123,1,1,0,917.0,44.0,1970,Boroondara,-37.8338,145.0545,Southern Metropolitan,6482,"-37.8338, 145.0545",Rd,1
7023,7023,Hawthorn East,103 Pleasant Rd,5,h,1900000.0,VB,Kay,2016-05-28,7.5,3123,3,3,3,0.0,126.0,1970,Boroondara,-37.8351,145.0554,Southern Metropolitan,6482,"-37.8351, 145.0554",Rd,1
7024,7024,Hawthorn East,61 Roseberry St,3,h,1625000.0,SP,Marshall,2016-05-28,7.5,3123,3,2,1,255.0,115.0,1890,Boroondara,-37.8266,145.0493,Southern Metropolitan,6482,"-37.8266, 145.0493",St,1
7025,7025,Hawthorn East,3/842 Toorak Rd,2,u,701000.0,S,Jellis,2016-05-28,7.5,3123,2,1,3,166.0,126.0,1970,Boroondara,-37.8456,145.0495,Southern Metropolitan,6482,"-37.8456, 145.0495",Rd,1
7026,7026,Hawthorn East,26 Roseberry St,2,h,1100000.0,S,Jellis,2016-08-28,7.5,3123,2,1,2,206.0,126.0,1970,Boroondara,-37.8267,145.0476,Southern Metropolitan,6482,"-37.8267, 145.0476",St,1
7027,7027,Hawthorn East,90 Harcourt St,4,h,2200000.0,PI,hockingstuart,2016-07-30,7.5,3123,4,2,1,588.0,126.0,1970,Boroondara,-37.8191,145.0552,Southern Metropolitan,6482,"-37.8191, 145.0552",St,1
7028,7028,Hawthorn East,2/60 Rathmines Rd,3,h,975000.0,VB,Fletchers,2016-07-30,7.5,3123,3,1,1,211.0,120.0,1990,Boroondara,-37.8204,145.0489,Southern Metropolitan,6482,"-37.8204, 145.0489",Rd,1
7029,7029,Heidelberg,5/68 Brown St,2,u,546500.0,S,Miles,2016-12-03,10.6,3084,2,1,1,132.0,69.0,1972,Banyule,-37.7519,145.0687,Eastern Metropolitan,2890,"-37.7519, 145.0687",St,1
7030,7030,Heidelberg,4/81 Rosanna Rd,3,u,620000.0,S,Fletchers,2017-03-04,10.6,3084,3,1,1,215.0,126.0,1985,Banyule,-37.7509,145.0698,Eastern Metropolitan,2890,"-37.7509, 145.0698",Rd,1
7031,7031,Heidelberg,22 Almay Gr,3,h,1220000.0,S,Miles,2016-08-06,10.6,3084,3,1,1,858.0,136.0,1960,Banyule,-37.7504,145.0643,Eastern Metropolitan,2890,"-37.7504, 145.0643",Gr,1
7032,7032,Heidelberg,4/71 Rosanna Rd,3,t,550000.0,PI,hockingstuart,2016-08-06,10.6,3084,2,1,2,235.0,123.0,1990,Banyule,-37.7519,145.0696,Eastern Metropolitan,2890,"-37.7519, 145.0696",Rd,1
7033,7033,Heidelberg,6/542 Upper Heidelberg Rd,2,u,585000.0,PI,Barry,2016-08-06,10.6,3084,2,2,1,0.0,126.0,2012,Banyule,-37.7506,145.0574,Eastern Metropolitan,2890,"-37.7506, 145.0574",Rd,1
7034,7034,Heidelberg,4/51 Yarra St,2,t,705000.0,S,Miles,2016-08-06,10.6,3084,2,1,1,182.0,110.0,1973,Banyule,-37.7587,145.0657,Eastern Metropolitan,2890,"-37.7587, 145.0657",St,1
7035,7035,Heidelberg,13/77 Rosanna Rd,2,u,420000.0,S,Miles,2016-11-07,10.6,3084,2,1,1,158.0,126.0,1970,Banyule,-37.7512,145.0697,Eastern Metropolitan,2890,"-37.7512, 145.0697",Rd,0
7036,7036,Heidelberg,95 Rosanna Rd,3,h,1705000.0,S,Barry,2016-09-10,10.6,3084,3,1,2,1547.0,126.0,1970,Banyule,-37.7502,145.0706,Eastern Metropolitan,2890,"-37.7502, 145.0706",Rd,1
7037,7037,Heidelberg,7/75 Rosanna Rd,2,h,490000.0,PI,Purplebricks,2016-12-10,10.6,3084,2,1,1,187.0,89.0,1980,Banyule,-37.7518,145.0698,Eastern Metropolitan,2890,"-37.7518, 145.0698",Rd,1
7038,7038,Heidelberg,17/127 Hawdon St,2,u,579000.0,S,Nelson,2017-03-11,10.6,3084,2,1,2,4497.0,126.0,1970,Banyule,-37.7529,145.065,Eastern Metropolitan,2890,"-37.7529, 145.065",St,1
7039,7039,Heidelberg,13 Hodgson St,3,h,1110000.0,S,Nelson,2016-11-12,10.6,3084,3,1,2,600.0,190.0,1950,Banyule,-37.752,145.0722,Eastern Metropolitan,2890,"-37.752, 145.0722",St,1
7040,7040,Heidelberg,3/43 Rosanna Rd,2,u,540000.0,PI,other,2016-11-12,10.6,3084,2,1,2,153.0,97.0,1972,Banyule,-37.7538,145.0695,Eastern Metropolitan,2890,"-37.7538, 145.0695",Rd,1
7041,7041,Heidelberg,13 Edgar St,3,h,750000.0,VB,Nelson,2016-04-16,10.6,3084,3,1,2,577.0,140.0,1955,Banyule,-37.7494,145.0703,Eastern Metropolitan,2890,"-37.7494, 145.0703",St,1
7042,7042,Heidelberg,50 Manton St,4,h,1115000.0,S,Miles,2016-04-16,10.6,3084,4,4,2,642.0,126.0,1950,Banyule,-37.7476,145.0676,Eastern Metropolitan,2890,"-37.7476, 145.0676",St,1
7043,7043,Heidelberg,35 Beverley Rd,3,h,1000000.0,S,Miles,2016-07-16,10.6,3084,3,2,1,422.0,126.0,1970,Banyule,-37.7518,145.0768,Eastern Metropolitan,2890,"-37.7518, 145.0768",Rd,1
7044,7044,Heidelberg,2/56 Banksia St,2,t,595000.0,SP,Miles,2016-09-17,10.6,3084,2,1,1,88.0,126.0,1970,Banyule,-37.7587,145.0629,Eastern Metropolitan,2890,"-37.7587, 145.0629",St,1
7045,7045,Heidelberg,22/127 Hawdon St,3,u,690000.0,VB,Miles,2017-03-18,10.6,3084,3,2,2,4497.0,126.0,1970,Banyule,-37.7529,145.065,Eastern Metropolitan,2890,"-37.7529, 145.065",St,1
7046,7046,Heidelberg,6 Bolden St,5,h,1401000.0,S,Nelson,2016-11-19,10.6,3084,5,2,2,580.0,222.0,1940,Banyule,-37.7539,145.0577,Eastern Metropolitan,2890,"-37.7539, 145.0577",St,1
7047,7047,Heidelberg,1/58 Darebin St,3,t,808000.0,S,Miles,2016-05-22,10.6,3084,3,2,2,255.0,126.0,1970,Banyule,-37.7537,145.0637,Eastern Metropolitan,2890,"-37.7537, 145.0637",St,1
7048,7048,Heidelberg,34 Martin St,4,h,1031000.0,S,Miles,2016-05-22,10.6,3084,4,1,1,570.0,126.0,1970,Banyule,-37.7523,145.0604,Eastern Metropolitan,2890,"-37.7523, 145.0604",St,1
7049,7049,Heidelberg,7/106 Brown St,2,t,600000.0,S,Miles,2016-04-23,10.6,3084,2,1,2,145.0,126.0,1970,Banyule,-37.7515,145.0649,Eastern Metropolitan,2890,"-37.7515, 145.0649",St,1
7050,7050,Heidelberg,2/172 Cape St,3,h,655000.0,PI,hockingstuart,2016-04-23,10.6,3084,3,2,2,175.0,3.0,1970,Banyule,-37.7514,145.0689,Eastern Metropolitan,2890,"-37.7514, 145.0689",St,1
7051,7051,Heidelberg,10 Cleve Gr,3,h,1195000.0,S,Miles,2016-09-24,10.6,3084,3,1,1,662.0,159.0,1950,Banyule,-37.7507,145.062,Eastern Metropolitan,2890,"-37.7507, 145.062",Gr,1
7052,7052,Heidelberg,1/14 Edgar St,3,h,850000.0,VB,Fletchers,2016-09-24,10.6,3084,3,2,2,285.0,126.0,2010,Banyule,-37.7491,145.0702,Eastern Metropolitan,2890,"-37.7491, 145.0702",St,1
7053,7053,Heidelberg,4/97 Hawdon St,4,u,830000.0,S,Miles,2016-09-24,10.6,3084,4,2,2,1180.0,126.0,1970,Banyule,-37.7551,145.0646,Eastern Metropolitan,2890,"-37.7551, 145.0646",St,1
7054,7054,Heidelberg,55 Hodgson St,3,h,1076000.0,S,Miles,2016-09-24,10.6,3084,3,1,2,674.0,126.0,1970,Banyule,-37.749,145.0731,Eastern Metropolitan,2890,"-37.749, 145.0731",St,1
7055,7055,Heidelberg,14 Scarborough Dr,4,h,1362000.0,S,Miles,2016-09-24,10.6,3084,4,2,2,635.0,126.0,1970,Banyule,-37.7446,145.0844,Eastern Metropolitan,2890,"-37.7446, 145.0844",Dr,1
7056,7056,Heidelberg,3/10 Edgar St,2,t,690000.0,SP,Miles,2017-02-25,10.6,3084,2,1,1,110.0,88.0,2010,Banyule,-37.7489,145.07,Eastern Metropolitan,2890,"-37.7489, 145.07",St,1
7057,7057,Heidelberg,57 Martin St,3,h,1375000.0,S,Miles,2017-02-25,10.6,3084,3,1,1,639.0,115.0,1965,Banyule,-37.7502,145.0605,Eastern Metropolitan,2890,"-37.7502, 145.0605",St,1
7058,7058,Heidelberg,14 Adamson St,3,h,1400000.0,S,Miles,2016-11-27,10.6,3084,3,1,1,827.0,109.0,1952,Banyule,-37.74800000000001,145.0625,Eastern Metropolitan,2890,"-37.748, 145.0625",St,1
7059,7059,Heidelberg,2/3 Andrews St,2,u,475000.0,S,Stockdale,2016-05-28,10.6,3084,2,1,2,247.0,68.0,1974,Banyule,-37.7502,145.069,Eastern Metropolitan,2890,"-37.7502, 145.069",St,1
7060,7060,Heidelberg,36 Buckingham Dr,3,h,1030000.0,S,Miles,2016-07-30,10.6,3084,5,3,2,649.0,357.0,2017,Banyule,-37.7501,145.0822,Eastern Metropolitan,2890,"-37.7501, 145.0822",Dr,1
7061,7061,Heidelberg,175 Cape St,3,h,1455000.0,PI,Barry,2016-07-30,10.6,3084,4,1,4,836.0,126.0,1905,Banyule,-37.7509,145.0679,Eastern Metropolitan,2890,"-37.7509, 145.0679",St,1
7062,7062,Heidelberg,34 Quinn St,3,h,1125000.0,VB,Ray,2016-07-30,10.6,3084,3,1,2,0.0,125.0,1950,Banyule,-37.7502,145.0718,Eastern Metropolitan,2890,"-37.7502, 145.0718",St,1
7063,7063,Ivanhoe East,271 The Boulevard,5,h,3850000.0,SP,Miles,2016-12-03,9.0,3079,5,4,2,2064.0,405.0,1951,Banyule,-37.7769,145.0605,Eastern Metropolitan,1554,"-37.7769, 145.0605",other,1
7064,7064,Ivanhoe East,24 Flora Gr,3,h,1605000.0,S,Miles,2016-08-06,9.0,3079,3,1,1,624.0,117.0,1950,Banyule,-37.7741,145.0506,Eastern Metropolitan,1554,"-37.7741, 145.0506",Gr,1
7065,7065,Ivanhoe East,5/3 Rotherwood Rd,2,u,470000.0,VB,Nelson,2016-08-06,9.0,3079,2,1,1,1473.0,65.0,1960,Banyule,-37.7713,145.0499,Eastern Metropolitan,1554,"-37.7713, 145.0499",Rd,1
7066,7066,Ivanhoe East,11 Warncliffe Rd,3,h,2150000.0,S,Miles,2016-05-07,9.0,3079,3,2,2,1232.0,126.0,1970,Banyule,-37.7767,145.0592,Eastern Metropolitan,1554,"-37.7767, 145.0592",Rd,1
7067,7067,Ivanhoe East,41 McArthur Rd,4,h,1740000.0,S,Miles,2016-11-07,9.0,3079,4,3,3,948.0,249.0,1960,Banyule,-37.7759,145.063,Eastern Metropolitan,1554,"-37.7759, 145.063",Rd,0
7068,7068,Ivanhoe East,44 Keam St,4,h,1660000.0,S,Fletchers,2016-10-08,9.0,3079,4,2,2,830.0,315.0,1950,Banyule,-37.7679,145.0673,Eastern Metropolitan,1554,"-37.7679, 145.0673",St,1
7069,7069,Ivanhoe East,3/36 Wilfred Rd,3,u,1260000.0,S,Miles,2016-12-10,9.0,3079,3,2,2,356.0,126.0,1998,Banyule,-37.7749,145.0568,Eastern Metropolitan,1554,"-37.7749, 145.0568",Rd,1
7070,7070,Ivanhoe East,31 Keam St,4,h,2200000.0,S,Miles,2016-11-12,9.0,3079,4,2,2,1004.0,247.0,1935,Banyule,-37.7689,145.0665,Eastern Metropolitan,1554,"-37.7689, 145.0665",St,1
7071,7071,Ivanhoe East,11/33 Carmichael St,2,u,485000.0,S,Miles,2016-08-13,9.0,3079,2,1,1,0.0,126.0,1970,Banyule,-37.7699,145.0581,Eastern Metropolitan,1554,"-37.7699, 145.0581",St,1
7072,7072,Ivanhoe East,21 Wilfred Rd,3,h,1651000.0,S,Barry,2016-07-16,9.0,3079,3,1,1,1073.0,126.0,1947,Banyule,-37.7749,145.0549,Eastern Metropolitan,1554,"-37.7749, 145.0549",Rd,1
7073,7073,Ivanhoe East,10 Carmichael St,4,h,1875000.0,PI,Nelson,2016-06-18,9.0,3079,4,3,2,583.0,318.0,1975,Banyule,-37.7719,145.0582,Eastern Metropolitan,1554,"-37.7719, 145.0582",St,1
7074,7074,Ivanhoe East,333 The Boulevard,5,h,1797000.0,S,hockingstuart,2016-05-22,9.0,3079,4,3,3,826.0,250.0,1955,Banyule,-37.7793,145.0654,Eastern Metropolitan,1554,"-37.7793, 145.0654",other,1
7075,7075,Ivanhoe East,1/169 Lower Heidelberg Rd,3,t,1050000.0,VB,Nelson,2016-08-22,9.0,3079,3,2,1,180.0,165.0,2012,Banyule,-37.772,145.0538,Eastern Metropolitan,1554,"-37.772, 145.0538",Rd,0
7076,7076,Ivanhoe East,3/204 The Boulevard,1,u,405000.0,S,Miles,2016-08-28,9.0,3079,1,1,1,0.0,126.0,1960,Banyule,-37.7767,145.0543,Eastern Metropolitan,1554,"-37.7767, 145.0543",other,1
7077,7077,Jacana,39 Emu Pde,3,h,551000.0,S,YPA,2017-03-04,14.5,3047,3,1,0,610.0,121.0,1955,Hume,-37.6885,144.9092,Northern Metropolitan,851,"-37.6885, 144.9092",Pde,1
7078,7078,Jacana,147 Sunset Bvd,3,h,350000.0,PI,Barry,2016-05-07,14.5,3047,3,1,2,600.0,110.0,1950,Hume,-37.6866,144.9086,Northern Metropolitan,851,"-37.6866, 144.9086",other,1
7079,7079,Jacana,11/1051 Pascoe Vale Rd,2,u,280000.0,PI,Raine,2016-04-16,14.5,3047,2,1,1,197.0,126.0,1970,Hume,-37.6859,144.9164,Northern Metropolitan,851,"-37.6859, 144.9164",Rd,1
7080,7080,Jacana,108 Sunset Bvd,3,h,425000.0,S,Barry,2016-04-16,14.5,3047,3,1,2,650.0,90.0,1975,Hume,-37.687,144.9084,Northern Metropolitan,851,"-37.687, 144.9084",other,1
7081,7081,Jacana,16 Gavin St,3,h,537000.0,S,Barry,2017-03-18,14.5,3047,3,1,2,600.0,126.0,1970,Hume,-37.6876,144.9095,Northern Metropolitan,851,"-37.6876, 144.9095",St,1
7082,7082,Jacana,3 Fidge Ct,3,h,600000.0,S,Woodards,2016-05-22,14.5,3047,3,1,2,647.0,173.0,1960,Hume,-37.6904,144.9121,Northern Metropolitan,851,"-37.6904, 144.9121",Ct,1
7083,7083,Jacana,15 Bliburg St,3,h,460000.0,PI,Eview,2016-09-24,14.5,3047,3,1,1,601.0,92.0,1960,Hume,-37.6889,144.9109,Northern Metropolitan,851,"-37.6889, 144.9109",St,1
7084,7084,Jacana,1 Robinson St,3,h,611000.0,S,Barry,2017-02-25,14.5,3047,3,1,3,624.0,93.0,1966,Hume,-37.6862,144.91299999999995,Northern Metropolitan,851,"-37.6862, 144.913",St,1
7085,7085,Jacana,25 Bliburg St,3,h,495000.0,S,YPA,2016-11-27,14.5,3047,3,1,2,598.0,92.0,1965,Hume,-37.6878,144.9112,Northern Metropolitan,851,"-37.6878, 144.9112",St,1
7086,7086,Jacana,17 Sunset Bvd,2,h,472500.0,S,YPA,2016-05-28,14.5,3047,2,1,2,729.0,88.0,1960,Hume,-37.6909,144.9136,Northern Metropolitan,851,"-37.6909, 144.9136",other,1
7087,7087,Jacana,58 Bliburg St,3,h,421000.0,S,Barry,2016-07-30,14.5,3047,3,1,1,607.0,126.0,1970,Hume,-37.6864,144.9111,Northern Metropolitan,851,"-37.6864, 144.9111",St,1
7088,7088,Kingsbury,1/21 The Fairway,3,u,480000.0,PI,other,2016-12-03,12.4,3083,3,2,1,218.0,110.0,2004,Darebin,-37.7133,145.0374,Northern Metropolitan,1414,"-37.7133, 145.0374",other,1
7089,7089,Kingsbury,46 Dunne St,3,h,980000.0,S,Barry,2016-10-08,12.4,3083,2,1,1,907.0,165.0,1960,Darebin,-37.7143,145.039,Northern Metropolitan,1414,"-37.7143, 145.039",St,1
7090,7090,Kingsbury,24 Stymie St,5,h,1000000.0,SP,Ray,2017-02-11,12.4,3083,5,2,2,544.0,126.0,2000,Darebin,-37.7147,145.0296,Northern Metropolitan,1414,"-37.7147, 145.0296",St,1
7091,7091,Kingsbury,53 Scott Gr,2,h,731000.0,S,Ray,2017-03-11,12.4,3083,2,1,0,640.0,126.0,1970,Darebin,-37.717,145.0312,Northern Metropolitan,1414,"-37.717, 145.0312",Gr,1
7092,7092,Kingsbury,101 The Fairway,4,h,610000.0,S,Ray,2016-11-12,12.4,3083,4,1,1,465.0,120.0,1970,Darebin,-37.7126,145.03,Northern Metropolitan,1414,"-37.7126, 145.03",other,1
7093,7093,Kingsbury,4/1 Oconnell St,2,u,380000.0,S,Barry,2017-02-25,12.4,3083,2,1,1,128.0,126.0,1970,Darebin,-37.715,145.043,Northern Metropolitan,1414,"-37.715, 145.043",St,1
7094,7094,Kingsbury,36 Scott Gr,3,h,690000.0,S,Barry,2016-11-27,12.4,3083,3,1,2,556.0,126.0,1970,Darebin,-37.7174,145.0361,Northern Metropolitan,1414,"-37.7174, 145.0361",Gr,1
7095,7095,Kingsbury,93 The Fairway,3,h,607500.0,S,Barry,2016-08-28,12.4,3083,3,2,1,468.0,153.0,1970,Darebin,-37.7125,145.0306,Northern Metropolitan,1414,"-37.7125, 145.0306",other,1
7096,7096,Kingsbury,33 Clunes St,2,h,705500.0,S,other,2016-07-30,12.4,3083,2,1,1,770.0,126.0,1950,Darebin,-37.7159,145.0389,Northern Metropolitan,1414,"-37.7159, 145.0389",St,1
7097,7097,Kingsville,1/68 Edgar St,2,h,677200.0,SP,Sweeney,2016-12-03,7.8,3012,2,2,1,180.0,179.0,2011,Maribyrnong,-37.8115,144.8763,Western Metropolitan,1808,"-37.8115, 144.8763",St,1
7098,7098,Kingsville,134 Chirnside St,3,h,1155000.0,S,Jas,2016-06-04,7.8,3012,2,2,2,269.0,123.0,1915,Maribyrnong,-37.8108,144.8819,Western Metropolitan,1808,"-37.8108, 144.8819",St,1
7099,7099,Kingsville,4 Chirnside St,3,h,817000.0,S,Village,2016-08-06,7.8,3012,2,1,1,259.0,105.0,1940,Maribyrnong,-37.8046,144.8831,Western Metropolitan,1808,"-37.8046, 144.8831",St,1
7100,7100,Kingsville,132 Coronation St,3,h,1035000.0,SP,Village,2016-08-06,7.8,3012,3,2,2,275.0,145.0,1920,Maribyrnong,-37.8118,144.8801,Western Metropolitan,1808,"-37.8118, 144.8801",St,1
7101,7101,Kingsville,104 Williamstown Rd,2,h,677500.0,S,Jas,2016-05-07,7.8,3012,2,1,1,224.0,89.0,1915,Maribyrnong,-37.8083,144.8841,Western Metropolitan,1808,"-37.8083, 144.8841",Rd,1
7102,7102,Kingsville,83 Kingsville St,1,h,630000.0,S,Burnham,2016-12-10,7.8,3012,1,1,1,370.0,126.0,1970,Maribyrnong,-37.8118,144.8783,Western Metropolitan,1808,"-37.8118, 144.8783",St,1
7103,7103,Kingsville,200 Somerville Rd,3,h,760000.0,PI,other,2016-12-10,7.8,3012,3,1,1,350.0,114.0,1950,Maribyrnong,-37.8123,144.8805,Western Metropolitan,1808,"-37.8123, 144.8805",Rd,1
7104,7104,Kingsville,52a Williamstown Rd,2,h,730000.0,S,Village,2016-11-12,7.8,3012,2,2,0,84.0,130.0,1900,Maribyrnong,-37.8058,144.8846,Western Metropolitan,1808,"-37.8058, 144.8846",Rd,1
7105,7105,Kingsville,88 Chirnside St,1,h,750000.0,PI,Village,2016-10-15,7.8,3012,1,1,0,272.0,107.0,1970,Maribyrnong,-37.8086,144.8824,Western Metropolitan,1808,"-37.8086, 144.8824",St,1
7106,7106,Kingsville,2/15 Edgar St,2,u,440000.0,S,hockingstuart,2016-10-15,7.8,3012,2,1,1,117.0,74.0,2008,Maribyrnong,-37.8083,144.8775,Western Metropolitan,1808,"-37.8083, 144.8775",St,1
7107,7107,Kingsville,309 Geelong Rd,2,h,685000.0,SP,Village,2016-09-17,7.8,3012,2,1,1,220.0,219.0,1890,Maribyrnong,-37.8068,144.8782,Western Metropolitan,1808,"-37.8068, 144.8782",Rd,1
7108,7108,Kingsville,153 Coronation St,3,h,967500.0,S,Jas,2017-03-18,7.8,3012,3,1,1,325.0,126.0,1970,Maribyrnong,-37.812,144.8804,Western Metropolitan,1808,"-37.812, 144.8804",St,1
7109,7109,Kingsville,2/57 Kingsville St,1,u,210000.0,S,Jas,2017-03-18,7.8,3012,1,1,1,0.0,36.0,1970,Maribyrnong,-37.81,144.8786,Western Metropolitan,1808,"-37.81, 144.8786",St,1
7110,7110,Kingsville,74 Chirnside St,3,h,1340000.0,S,Jas,2016-11-19,7.8,3012,3,2,0,272.0,132.0,1915,Maribyrnong,-37.8079,144.8825,Western Metropolitan,1808,"-37.8079, 144.8825",St,1
7111,7111,Kingsville,12 Williamstown Rd,4,h,925000.0,S,Sweeney,2016-11-19,7.8,3012,4,2,1,276.0,4.0,1948,Maribyrnong,-37.8039,144.8849,Western Metropolitan,1808,"-37.8039, 144.8849",Rd,1
7112,7112,Kingsville,17/5 Lewis St,2,u,270000.0,VB,Jas,2016-05-22,7.8,3012,2,1,1,0.0,126.0,1970,Maribyrnong,-37.8096,144.874,Western Metropolitan,1808,"-37.8096, 144.874",St,1
7113,7113,Kingsville,72 Chirnside St,4,h,1275000.0,SP,Jas,2016-09-24,7.8,3012,4,2,1,274.0,172.0,1910,Maribyrnong,-37.8078,144.8825,Western Metropolitan,1808,"-37.8078, 144.8825",St,1
7114,7114,Kingsville,57 Wales St,3,h,925000.0,SP,Village,2016-09-24,7.8,3012,3,1,1,275.0,100.0,1920,Maribyrnong,-37.8085,144.8802,Western Metropolitan,1808,"-37.8085, 144.8802",St,1
7115,7115,Kingsville,22 Coronation St,4,h,1336000.0,S,Jas,2016-07-26,7.8,3012,3,2,1,343.0,109.0,1920,Maribyrnong,-37.8066,144.8811,Western Metropolitan,1808,"-37.8066, 144.8811",St,0
7116,7116,Kingsville,2/35 Kingsville St,1,u,200000.0,VB,Greg,2016-07-30,7.8,3012,1,1,1,0.0,38.0,1960,Maribyrnong,-37.8089,144.8788,Western Metropolitan,1808,"-37.8089, 144.8788",St,1
7117,7117,Murrumbeena,1/22 Gerald St,4,t,1100000.0,SP,hockingstuart,2017-03-04,12.1,3163,4,3,2,286.0,160.0,1990,Glen Eira,-37.8958,145.0696,Southern Metropolitan,4442,"-37.8958, 145.0696",St,1
7118,7118,Murrumbeena,537 Neerim Rd,4,h,1500000.0,S,hockingstuart,2017-03-04,12.1,3163,4,2,1,650.0,126.0,1935,Glen Eira,-37.8918,145.0769,Southern Metropolitan,4442,"-37.8918, 145.0769",Rd,1
7119,7119,Murrumbeena,11 Perth St,3,h,1470000.0,S,Hodges,2017-03-04,12.1,3163,3,1,2,701.0,126.0,1970,Glen Eira,-37.8868,145.0688,Southern Metropolitan,4442,"-37.8868, 145.0688",St,1
7120,7120,Murrumbeena,3 Churchill Cl,3,t,1160000.0,S,hockingstuart,2016-06-04,12.1,3163,3,2,2,302.0,172.0,2000,Glen Eira,-37.9043,145.0622,Southern Metropolitan,4442,"-37.9043, 145.0622",Cl,1
7121,7121,Murrumbeena,84 Dalny Rd,3,t,1100000.0,S,hockingstuart,2016-06-04,12.1,3163,1,2,2,242.0,126.0,2005,Glen Eira,-37.9017,145.0739,Southern Metropolitan,4442,"-37.9017, 145.0739",Rd,1
7122,7122,Murrumbeena,9 Stewart St,3,h,820000.0,PI,Woodards,2016-06-04,12.1,3163,2,1,1,274.0,107.0,1925,Glen Eira,-37.8968,145.075,Southern Metropolitan,4442,"-37.8968, 145.075",St,1
7123,7123,Murrumbeena,5/13 Toward St,2,t,690000.0,S,hockingstuart,2016-06-04,12.1,3163,2,1,1,129.0,126.0,1970,Glen Eira,-37.8927,145.0691,Southern Metropolitan,4442,"-37.8927, 145.0691",St,1
7124,7124,Murrumbeena,2/11 Howe St,2,u,740000.0,S,Buxton,2016-08-06,12.1,3163,2,1,1,161.0,89.0,1980,Glen Eira,-37.8955,145.07299999999995,Southern Metropolitan,4442,"-37.8955, 145.073",St,1
7125,7125,Murrumbeena,1d Bute St,3,u,975000.0,S,Woodards,2016-05-07,12.1,3163,3,2,1,277.0,109.0,1975,Glen Eira,-37.8936,145.0709,Southern Metropolitan,4442,"-37.8936, 145.0709",St,1
7126,7126,Murrumbeena,38 Dalny Rd,3,h,1060000.0,PI,hockingstuart,2016-05-07,12.1,3163,3,1,2,595.0,130.0,1957,Glen Eira,-37.9027,145.0684,Southern Metropolitan,4442,"-37.9027, 145.0684",Rd,1
7127,7127,Murrumbeena,4/16 Rosella St,2,u,680000.0,S,Buxton,2016-05-07,12.1,3163,2,1,2,275.0,94.0,1975,Glen Eira,-37.8936,145.0725,Southern Metropolitan,4442,"-37.8936, 145.0725",St,1
7128,7128,Murrumbeena,2/43 Kangaroo Rd,2,u,825000.0,S,Buxton,2016-10-08,12.1,3163,2,1,1,0.0,86.0,1970,Glen Eira,-37.898,145.0734,Southern Metropolitan,4442,"-37.898, 145.0734",Rd,1
7129,7129,Murrumbeena,15 Thaxted Rd,3,h,1430000.0,PI,Woodards,2016-12-10,12.1,3163,3,1,2,618.0,163.0,1960,Glen Eira,-37.8991,145.0686,Southern Metropolitan,4442,"-37.8991, 145.0686",Rd,1
7130,7130,Murrumbeena,6/21 Adelaide St,2,h,435000.0,S,Barry,2016-11-12,12.1,3163,2,1,1,697.0,126.0,1970,Glen Eira,-37.8875,145.0676,Southern Metropolitan,4442,"-37.8875, 145.0676",St,1
7131,7131,Murrumbeena,17 Howe St,3,h,1370000.0,S,Woodards,2016-11-12,12.1,3163,3,2,2,834.0,168.0,1954,Glen Eira,-37.8959,145.0736,Southern Metropolitan,4442,"-37.8959, 145.0736",St,1
7132,7132,Murrumbeena,22/41 Murrumbeena Rd,2,u,605000.0,SP,Fletchers,2016-11-12,12.1,3163,2,2,2,5289.0,72.0,2013,Glen Eira,-37.8882,145.0666,Southern Metropolitan,4442,"-37.8882, 145.0666",Rd,1
7133,7133,Murrumbeena,18 Spark St,3,h,1355000.0,S,Ray,2016-11-12,12.1,3163,3,1,6,612.0,126.0,1970,Glen Eira,-37.8996,145.0716,Southern Metropolitan,4442,"-37.8996, 145.0716",St,1
7134,7134,Murrumbeena,4/178 Murrumbeena Rd,3,t,785000.0,S,Buxton,2016-08-13,12.1,3163,3,2,2,0.0,126.0,2009,Glen Eira,-37.8969,145.0654,Southern Metropolitan,4442,"-37.8969, 145.0654",Rd,1
7135,7135,Murrumbeena,12 Wahroongaa Rd,3,h,1420000.0,S,Woodards,2016-08-13,12.1,3163,3,1,1,700.0,126.0,1970,Glen Eira,-37.8887,145.0718,Southern Metropolitan,4442,"-37.8887, 145.0718",Rd,1
